Unnamed: 0,Merged_ID,Region,Dataset,LAT,LONG,SEASON,CRLPARHA,GEN,EDU,SOCCAT,CRARHA,HHMEM,SPRODMR,HIFAG,INFRCR,DISMR,SOPER,SOILTEX,DCLASS,PCRR,PCRRB,SDATE,SDATE_rel,TDATE,TDATE_rel,HDATE,VARTYPE,EST_line,EST_binary,SRATEHA,IRRIAVA,IRRINU,WSEV,INSEV,DISEV,DRSEV,FLSEV,LOD,TOTSSP,TOTTSP,TOTMOP,TOTGYP,TOTBOR,TOTZNSO4,Organic_fert_kg_plot,N_in_NPK,N_in_NPKS,N_in_BOFERT,N_in_FTDOFERT,N_in_STDOFERT,N_in_TTDOFERT,BUREA,FTDUREA,FTDUREADY,STDUREA,STDUREADY,TTDUREA,TTDUREADY,BDAP,FTDDAP,FTDDAPDY,STDDAP,STDDAPDY,TTDDAP,TTDDAPDY,BNPK,FTDNPK,FTDNPKDY,STDNPK,STDNPKDY,TTDNPK,TTDNPKDY,BNPKS,FTDNPKS,FTDNPKSDY,STDNPKS,STDNPKSDY,TTDNPKS,TTDNPKSDY,BOFERTAT,FTDOFERTAT,FTDOFERTDY,STDOFERTAT,STDOFERTDY,TTDOFERTAT,TTDOFERTDY,FourthTDUREA,FourthTDUREADY,yield_kg_ha,FGPRICE_quintal,Urea_price,CRARHA_riceonly,Total_landholding_ha,Largest_plot_leased_or_owned,SoilGrids_bdod,SoilGrids_cfvo,SoilGrids_clay,SoilGrids_nitrogen,SoilGrids_ocd,SoilGrids_phh2o,SoilGrids_sand,SoilGrids_silt,SoilGrids_soc,year,total_precip,num_dry_days,num_wet_days,avg_dspell_length,avg_wspell_length,monsoon_onset,monsoon_retreat,Nursery_duration,Crop_duration,Field_duration,TDATE_yday,Transplanting_year,Harvest_year,monsoon_length,P2O5_ha,K2O_ha,GYP_ha,BOR_ha,Zn_ha,Organic_ha,UREA_N,DAP_N,NPK_N,NPKS_N,OFERT_N,Total_N,N_kg_ha,PFPn,Nperc_pre_7_DAT,MaxUnsplit_Nperc_within_1_days,Nperc_7to30_DAT,SDATE_year,TDATE_year,HDATE_year
1105,AP_408,AP,AP,15.37,79.92,Kharif,0.202343133485765,male,2.0,General,1.21405880091459,5.0,10.0,85.0,5.0,30.0,2.0,2.0,3.0,80.0,no,2019-07-26,25.0,2018-08-24,24.0,2019-01-17,Improved,Line,Transplanted,75.0,1.0,9.0,1.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,15.0,25.0,20.0,25.0,40.0,0.0,,25.0,25.0,20.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,5189.205,3000.0,,0.4,,Owned,1.39999997615814,8.0,30.0,2.0,2.70000004768372,7.19999980926514,37.0,33.0,38.5,2018.0,600.534851074219,284.0,81.0,15.6000003814697,11.5,178.0,320.0,-336.0,-190.0,146.0,236.0,2018.0,2019.0,142.0,113.6683,74.1315000000001,0.0,0.0,0.0,0.0,29.9,9.0,0.0,0.0,0.0,38.9,192.24769,26.9922879177378,29.305912596401,41.1292328141888,41.1311053984576,2019,2018.0,2019.0
1106,AP_409,AP,AP,15.37,79.92,Kharif,0.121405880091459,male,3.0,General,1.21405880091459,2.0,0.0,55.0,0.0,30.0,2.0,2.0,3.0,80.0,no,2018-07-19,18.0,2018-08-24,24.0,2019-01-11,Improved,Line,Transplanted,83.33333333,1.0,11.0,1.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,15.0,25.0,20.0,25.0,50.0,0.0,,25.0,25.0,20.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,3000.0,,0.32,,Owned,1.39999997615814,8.0,30.0,2.0,2.70000004768372,7.19999980926514,37.0,33.0,38.5,2018.0,600.534851074219,284.0,81.0,15.6000003814697,11.5,178.0,320.0,36.0,176.0,140.0,236.0,2018.0,2019.0,142.0,189.447166666667,123.5525,0.0,0.0,0.0,0.0,29.9,9.0,0.0,0.0,0.0,38.9,320.412816666667,15.4241645244216,29.305912596401,41.1313134633763,41.1311053984576,2018,2018.0,2019.0
1108,AP_410,AP,AP,15.88,79.92,Kharif,0.202343133485765,male,2.0,General,1.01171566742883,4.0,20.0,20.0,15.0,25.0,2.0,2.0,3.0,0.0,no,2018-07-24,23.0,2018-08-29,29.0,2018-12-30,Improved,Line,Transplanted,75.0,1.0,15.0,2.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,15.0,0.0,,0.0,,25.0,60.0,25.0,0.0,,0.0,,0.0,,0.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,25.0,30.0,0,,0.0,0,,0,,0,,,,7413.15,2000.0,,0.6,,Owned,1.39999997615814,11.0,29.0,1.79999995231628,2.5,6.69999980926514,41.0,30.0,19.2000007629395,2018.0,635.478820800781,276.0,89.0,16.8461532592773,11.0,174.0,283.0,36.0,159.0,123.0,241.0,2018.0,2018.0,109.0,93.8999000000001,111.19725,0.0,0.0,0.0,0.0,18.4,4.5,3.75,3.75,0.0,30.4,150.23984,49.3421052631578,37.5,37.826185118408,24.6710526315789,2018,2018.0,2018.0
1109,AP_411,AP,AP,15.87,79.93,Kharif,0.161874506788612,male,2.0,General,2.02343133485765,3.0,0.0,100.0,0.0,25.0,2.0,2.0,3.0,0.0,no,2018-07-19,18.0,2018-08-30,30.0,2019-01-03,Improved,Line,Transplanted,93.75,1.0,15.0,2.0,3.0,3.0,,,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,20.0,20.0,15.0,20.0,30.0,0.0,,20.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,20.0,15.0,20.0,30.0,0,,0.0,0,,0,,0,,,,6177.625,2000.0,,0.8,,Owned,1.39999997615814,9.0,29.0,1.89999997615814,2.5,6.80000019073486,41.0,30.0,24.2000007629395,2018.0,635.478820800781,276.0,89.0,16.8461532592773,11.0,174.0,283.0,42.0,168.0,126.0,242.0,2018.0,2019.0,109.0,93.8999000000001,111.19725,0.0,0.0,0.0,0.0,27.6,3.6,0.0,6.0,0.0,37.2,229.80765,26.8817204301075,34.4086021505376,34.4070356230526,65.5913978494624,2018,2018.0,2019.0
1110,AP_412,AP,AP,15.88,79.92,Kharif,0.202343133485765,male,2.0,SC,1.21405880091459,5.0,0.0,100.0,0.0,25.0,2.0,2.0,3.0,0.0,no,2018-07-31,30.0,2018-08-31,31.0,2019-01-09,Improved,Line,Transplanted,75.0,1.0,15.0,2.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,25.0,25.0,15.0,25.0,30.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,25.0,90.0,0.0,25.0,15.0,25.0,30.0,0,,0.0,0,,0,,0,,,,6177.625,2000.0,,0.8,,Owned,1.39999997615814,11.0,29.0,1.79999995231628,2.5,6.69999980926514,41.0,30.0,19.2000007629395,2018.0,635.478820800781,276.0,89.0,16.8461532592773,11.0,174.0,283.0,31.0,162.0,131.0,243.0,2018.0,2019.0,109.0,112.432775,129.730125,0.0,0.0,0.0,0.0,34.5,4.5,3.75,7.5,0.0,50.25,248.340525,24.8756218905472,31.8407960199005,31.8393463974516,60.6965174129353,2018,2018.0,2019.0
1111,AP_413,AP,AP,15.6,79.95,Kharif,0.40468626697153,male,2.0,General,8.09372533943061,4.0,40.0,60.0,40.0,15.0,2.0,2.0,3.0,100.0,no,2018-08-11,41.0,2018-09-08,39.0,2019-02-09,Improved,Line,Transplanted,75.0,1.0,15.0,2.0,3.0,3.0,,,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1214.05880091459,0.15,0.15,0.0,0.0,0.0,0.0,50.0,25.0,20.0,25.0,50.0,0.0,,50.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,50.0,20.0,50.0,50.0,0,,0.0,0,,0,,0,,,,4942.1,2000.0,,0.4,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.09999990463257,38.0,31.0,39.4000015258789,2018.0,631.849243164062,280.0,85.0,13.9375,12.0,177.0,291.0,28.0,182.0,154.0,251.0,2018.0,2019.0,114.0,93.8999000000001,111.19725,0.0,0.0,0.0,3000.0,46.0,9.0,0.0,15.0,0.0,70.0,172.9735,28.5714285714285,45.7142857142857,45.712204470627,27.1428571428571,2018,2018.0,2019.0
1112,AP_414,AP,AP,15.5,79.8,Kharif,0.202343133485765,male,2.0,General,0.40468626697153,2.0,70.0,30.0,100.0,35.0,2.0,3.0,2.0,100.0,no,2018-08-08,38.0,2018-09-08,39.0,2019-02-16,Improved,Line,Transplanted,100.0,1.0,15.0,3.0,3.0,3.0,,,0.0,25.0,0.0,25.0,0.0,0.0,25.0,1011.71566742883,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,25.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,25,30.0,0,,,,3706.575,2000.0,,0.4,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,31.0,192.0,161.0,251.0,2018.0,2019.0,113.0,135.90775,74.1315000000001,0.0,0.0,44.4789,5000.00000000002,0.0,9.0,0.0,0.0,5.0,14.0,69.1894000000001,53.5714285714285,32.1428571428571,35.7135630602375,67.8571428571429,2018,2018.0,2019.0
1119,AP_420,AP,AP,15.26,79.32,Kharif,0.202343133485765,male,1.0,General,1.21405880091459,4.0,25.0,100.0,25.0,20.0,2.0,2.0,3.0,80.0,no,2018-08-17,47.0,2018-09-14,45.0,2019-01-10,Improved,Line,Transplanted,75.0,1.0,13.0,1.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,25.0,25.0,20.0,25.0,50.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,25.0,20.0,0.0,,0,,0.0,0,,0,,0,,,,5189.205,2000.0,,0.8,,Owned,1.29999995231628,13.0,29.0,1.89999997615814,2.20000004768372,7.0,43.0,28.0,34.5999984741211,2018.0,557.529907226562,266.0,99.0,17.3333339691162,8.0,160.0,291.0,28.0,146.0,118.0,257.0,2018.0,2019.0,131.0,75.3670250000001,92.6643750000001,0.0,0.0,17.79156,0.0,34.5,4.5,0.0,3.75,0.0,42.75,211.274775,24.5614035087719,37.4269005847953,37.4251966426186,35.672514619883,2018,2018.0,2019.0
1131,AP_431,AP,AP,15.3,79.51,Kharif,0.40468626697153,male,2.0,General,2.02343133485765,3.0,35.0,95.0,65.0,20.0,2.0,2.0,3.0,0.0,no,2018-08-16,46.0,2018-09-15,46.0,2019-01-04,Improved,Line,Transplanted,75.0,1.0,12.0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,50.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,50.0,20.0,50.0,30.0,0,,0.0,0,,0,,50,80.0,,,3706.575,2000.0,,1.6,,Owned,1.39999997615814,11.0,32.0,1.79999995231628,2.5,7.0,39.0,29.0,42.5,2018.0,511.911193847656,276.0,89.0,16.8461532592773,8.6666669845581,162.0,291.0,30.0,141.0,111.0,258.0,2018.0,2019.0,129.0,93.8999000000001,37.06575,0.0,0.0,17.79156,0.0,0.0,9.0,0.0,15.0,0.0,24.0,59.3052,62.4999999999999,37.5,37.5009274060284,62.5,2018,2018.0,2019.0
1132,AP_432,AP,AP,15.5,79.81,Kharif,0.202343133485765,male,2.0,OBC,2.02343133485765,12.0,50.0,30.0,100.0,35.0,2.0,3.0,2.0,100.0,no,2018-08-16,46.0,2018-09-17,48.0,2019-02-15,Improved,Line,Transplanted,100.0,1.0,15.0,3.0,3.0,3.0,,,0.0,25.0,0.0,25.0,0.0,0.0,5.0,1011.71566742883,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,25.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,25,30.0,0,,,,9884.2,2000.0,,2.0,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,32.0,183.0,151.0,260.0,2018.0,2019.0,113.0,135.90775,74.1315000000001,0.0,0.0,8.89578000000001,5000.00000000002,0.0,9.0,0.0,0.0,5.0,14.0,69.1894000000001,142.857142857143,32.1428571428571,35.7135630602375,67.8571428571429,2018,2018.0,2019.0
1133,AP_433,AP,AP,15.5,79.81,Kharif,0.121405880091459,male,2.0,SC,0.809372533943061,8.0,0.0,10.0,0.0,35.0,2.0,2.0,2.0,100.0,no,2018-08-16,46.0,2018-09-18,49.0,2019-02-07,Improved,Line,Transplanted,125.0,1.0,15.0,3.0,3.0,3.0,,,5.0,20.0,0.0,20.0,0.0,0.0,5.0,971.247040731673,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,20.0,20.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,20,30.0,0,,,,8236.83333333333,2000.0,,0.8,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,33.0,175.0,142.0,261.0,2018.0,2019.0,113.0,181.210333333333,98.8420000000001,0.0,0.0,14.8263,8000.00000000001,0.0,7.2,0.0,0.0,4.0,11.2,92.2525333333334,89.2857142857142,32.1428571428571,35.7171763304783,67.8571428571429,2018,2018.0,2019.0
1156,AP_454,AP,AP,15.5,79.81,Kharif,0.202343133485765,male,2.0,SC,0.202343133485765,6.0,0.0,100.0,0.0,35.0,2.0,3.0,2.0,100.0,no,2018-08-15,45.0,2018-09-18,49.0,2019-02-14,Improved,Line,Transplanted,100.0,1.0,15.0,3.0,3.0,3.0,,,0.0,25.0,0.0,25.0,0.0,0.0,5.0,0.0,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,25.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,25,30.0,0,,,,7413.15,2000.0,,0.2,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,34.0,183.0,149.0,261.0,2018.0,2019.0,113.0,135.90775,74.1315000000001,0.0,0.0,8.89578000000001,0.0,0.0,9.0,0.0,0.0,5.0,14.0,69.1894000000001,107.142857142857,32.1428571428571,35.7135630602375,67.8571428571429,2018,2018.0,2019.0
1164,AP_461,AP,AP,15.33,79.31,Kharif,0.202343133485765,male,1.0,General,1.21405880091459,5.0,25.0,100.0,25.0,20.0,2.0,2.0,3.0,0.0,no,2018-08-17,47.0,2018-09-18,49.0,2019-01-10,Improved,Line,Transplanted,75.0,1.0,15.0,1.0,3.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1011.71566742883,0.15,0.15,0.0,0.0,0.0,0.0,10.0,0.0,,25.0,40.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,25.0,20.0,0.0,,0,,0.0,0,,25,40.0,25,120.0,,,4942.1,2000.0,,0.4,,Owned,1.39999997615814,11.0,30.0,1.79999995231628,2.20000004768372,7.19999980926514,41.0,29.0,26.8999996185303,2018.0,551.401550292969,264.0,101.0,18.2727279663086,8.19999980926514,162.0,291.0,32.0,146.0,114.0,261.0,2018.0,2019.0,129.0,75.3670250000001,18.532875,0.0,0.0,17.79156,5000.00000000002,16.1,4.5,0.0,3.75,0.0,24.35,120.340135,41.0677618069815,37.3716632443532,47.2244775194909,15.4004106776181,2018,2018.0,2019.0
1210,AP_502,AP,AP,15.5,79.81,Kharif,0.202343133485765,male,2.0,SC,0.607029400457295,6.0,80.0,100.0,100.0,35.0,2.0,3.0,2.0,0.0,no,2018-08-16,46.0,2018-09-18,49.0,2019-02-07,Improved,Line,Transplanted,100.0,1.0,15.0,3.0,3.0,3.0,,,0.0,25.0,0.0,25.0,0.0,0.0,5.0,0.0,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,25.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,25,30.0,0,,,,3706.575,2000.0,,0.6,,Owned,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,33.0,175.0,142.0,261.0,2018.0,2019.0,113.0,135.90775,74.1315000000001,0.0,0.0,8.89578000000001,0.0,0.0,9.0,0.0,0.0,5.0,14.0,69.1894000000001,53.5714285714285,32.1428571428571,35.7135630602375,67.8571428571429,2018,2018.0,2019.0
1211,AP_503,AP,AP,15.5,79.81,Kharif,0.202343133485765,male,2.0,General,0.809372533943061,4.0,60.0,100.0,80.0,35.0,2.0,3.0,2.0,100.0,no,2018-08-16,46.0,2018-09-18,49.0,2019-02-15,Improved,Line,Transplanted,100.0,1.0,15.0,3.0,3.0,3.0,,,0.0,25.0,0.0,25.0,0.0,0.0,5.0,1011.71566742883,0.15,0.15,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,,0.0,,25.0,25.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,25,30.0,0,,,,2471.05,2000.0,,0.8,,Leased,1.39999997615814,9.0,31.0,1.89999997615814,2.59999990463257,7.19999980926514,39.0,30.0,37.4000015258789,2018.0,579.357666015625,286.0,79.0,20.2727279663086,9.0,177.0,290.0,33.0,183.0,150.0,261.0,2018.0,2019.0,113.0,135.90775,74.1315000000001,0.0,0.0,8.89578000000001,5000.00000000002,0.0,9.0,0.0,0.0,5.0,14.0,69.1894000000001,35.7142857142857,32.1428571428571,35.7135630602375,67.8571428571429,2018,2018.0,2019.0
1212,AP_504,AP,AP,15.33,79.31,Kharif,0.323749013577224,male,2.0,General,2.02343133485765,3.0,40.0,55.0,45.0,25.0,2.0,2.0,3.0,0.0,no,2018-08-16,46.0,2018-09-20,51.0,2019-01-18,Improved,Line,Transplanted,87.5,1.0,6.0,1.0,3.0,3.0,,,0.0,0.0,0.0,50.0,0.0,0.0,15.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,20.0,0.0,,45.0,40.0,0.0,,45.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,40.0,20.0,0.0,,0,,0.0,0,,45,40.0,0,,,,5559.8625,2000.0,,2.0,,Owned,1.5,11.0,30.0,1.79999995231628,2.20000004768372,7.09999990463257,42.0,28.0,22.2000007629395,2018.0,551.401550292969,264.0,101.0,18.2727279663086,8.19999980926514,162.0,291.0,35.0,155.0,120.0,263.0,2018.0,2019.0,129.0,82.4712937500001,111.19725,0.0,0.0,16.6795875,0.0,29.9,8.1,0.0,6.0,0.0,44.0,135.90775,40.9090909090909,39.3181818181818,47.046618018472,13.6363636363636,2018,2018.0,2019.0
1255,AP_543,AP,AP,15.33,79.31,Kharif,0.202343133485765,male,2.0,General,1.21405880091459,7.0,35.0,75.0,50.0,25.0,2.0,2.0,3.0,0.0,no,2018-08-16,46.0,2018-09-20,51.0,2019-01-11,Improved,Line,Transplanted,75.0,1.0,8.0,1.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,5.0,1011.71566742883,0.15,0.15,0.0,0.0,0.0,0.0,10.0,0.0,,25.0,40.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,25.0,20.0,0.0,,0,,0.0,0,,0,,0,,,,4942.1,2000.0,,1.0,,Owned,1.39999997615814,11.0,30.0,1.79999995231628,2.20000004768372,7.19999980926514,41.0,29.0,26.8999996185303,2018.0,551.401550292969,264.0,101.0,18.2727279663086,8.19999980926514,162.0,291.0,35.0,148.0,113.0,263.0,2018.0,2019.0,129.0,75.3670250000001,92.6643750000001,0.0,0.0,8.89578000000001,5000.00000000002,16.1,4.5,0.0,3.75,0.0,24.35,120.340135,41.0677618069815,37.3716632443532,47.2244775194909,15.4004106776181,2018,2018.0,2019.0
1256,AP_544,AP,AP,15.8,79.81,Kharif,0.121405880091459,male,1.0,OBC,0.40468626697153,2.0,30.0,100.0,100.0,15.0,2.0,2.0,3.0,0.0,no,2018-08-09,39.0,2018-09-21,52.0,2019-01-31,Improved,Line,Transplanted,83.33333333,1.0,15.0,2.0,3.0,3.0,,,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,20.0,20.0,15.0,20.0,30.0,0.0,,20.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,20.0,120.0,0.0,20.0,15.0,20.0,30.0,0,,0.0,0,,0,,0,,,,5765.78333333333,1500.0,,0.4,,Owned,1.39999997615814,9.0,33.0,1.70000004768372,2.29999995231628,6.90000009536743,41.0,26.0,27.0,2018.0,602.648498535156,272.0,93.0,16.0833339691162,12.3333330154419,163.0,283.0,43.0,175.0,132.0,264.0,2018.0,2019.0,120.0,149.910366666667,172.9735,0.0,0.0,14.8263,0.0,27.6,3.6,3.0,6.0,0.0,40.2,331.1207,17.4129353233831,31.8407960199005,31.8403530797078,60.6965174129353,2018,2018.0,2019.0
1257,AP_545,AP,AP,15.98,79.44,Kharif,0.202343133485765,male,1.0,General,0.40468626697153,4.0,0.0,0.0,0.0,21.0,2.0,2.0,1.0,60.0,no,2018-07-18,17.0,2018-08-01,1.0,2018-12-21,Traditional_Local,Line,Transplanted,75.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,25.0,25.0,15.0,25.0,25.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,2000.0,,0.4,,Owned,1.39999997615814,14.0,30.0,1.29999995231628,2.29999995231628,6.80000019073486,41.0,29.0,31.1000003814697,2018.0,644.22412109375,273.0,92.0,18.0833339691162,13.5,173.0,283.0,14.0,156.0,142.0,213.0,2018.0,2018.0,110.0,56.8341500000001,74.1315000000001,0.0,0.0,0.0,0.0,34.5,4.5,0.0,0.0,0.0,39.0,192.7419,25.6410256410256,41.025641025641,41.0237732428703,58.974358974359,2018,2018.0,2018.0
1280,AP_566,AP,AP,15.33,79.31,Kharif,0.202343133485765,male,2.0,General,0.809372533943061,2.0,15.0,65.0,10.0,25.0,2.0,2.0,3.0,0.0,no,2018-08-17,47.0,2018-09-21,52.0,2019-01-18,Improved,Line,Transplanted,75.0,1.0,11.0,1.0,3.0,3.0,,,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,10.0,0.0,,25.0,40.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,25.0,20.0,0.0,,0,,0.0,0,,0,,0,,,,4942.1,2000.0,,0.6,,Owned,1.39999997615814,11.0,30.0,1.79999995231628,2.20000004768372,7.19999980926514,41.0,29.0,26.8999996185303,2018.0,551.401550292969,264.0,101.0,18.2727279663086,8.19999980926514,162.0,291.0,35.0,154.0,119.0,264.0,2018.0,2019.0,129.0,75.3670250000001,92.6643750000001,0.0,0.0,17.79156,0.0,16.1,4.5,0.0,3.75,0.0,24.35,120.340135,41.0677618069815,37.3716632443532,47.2244775194909,15.4004106776181,2018,2018.0,2019.0
1282,AP_568,AP,AP,15.54,79.1,Kharif,0.242811760182918,male,3.0,OBC,0.242811760182918,4.0,0.0,100.0,0.0,20.0,2.0,2.0,3.0,80.0,no,2018-07-01,0.0,2018-08-02,2.0,2018-12-30,Improved,Line,Transplanted,62.5,1.0,10.0,1.0,3.0,3.0,,,0.0,0.0,0.0,30.0,0.0,0.0,10.0,1942.49408146335,0.15,0.15,0.0,0.0,0.0,0.0,0.0,30.0,25.0,30.0,50.0,0.0,,30.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,3000.0,,0.24,,Owned,1.39999997615814,9.0,34.0,1.29999995231628,2.29999995231628,7.09999990463257,37.0,29.0,33.5,2018.0,617.791442871094,267.0,98.0,19.0909099578857,8.0,159.0,289.0,32.0,182.0,150.0,214.0,2018.0,2018.0,130.0,56.8341500000001,74.1315000000001,0.0,0.0,14.8263,8000.00000000002,27.6,5.4,0.0,0.0,0.0,33.0,135.90775,36.3636363636363,16.3636363636364,41.8151282763492,41.8181818181818,2018,2018.0,2018.0
1283,AP_569,AP,AP,15.95,79.23,Kharif,0.202343133485765,male,1.0,OBC,0.40468626697153,5.0,0.0,0.0,0.0,21.0,2.0,2.0,1.0,60.0,no,2018-07-11,10.0,2018-08-02,2.0,2018-12-14,Traditional_Local,Line,Transplanted,50.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,,25.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0,,0.0,0,,0,,0,,,,4942.1,2000.0,,0.4,,Owned,1.39999997615814,15.0,32.0,1.29999995231628,2.09999990463257,7.0,41.0,27.0,25.7000007629395,2018.0,648.293090820312,270.0,95.0,15.6428575515747,12.0,173.0,283.0,22.0,156.0,134.0,214.0,2018.0,2018.0,110.0,56.8341500000001,74.1315000000001,0.0,0.0,0.0,0.0,34.5,4.5,0.0,0.0,0.0,39.0,192.7419,25.6410256410256,41.025641025641,58.9700526974155,58.974358974359,2018,2018.0,2018.0
